target,architecture,hidden_layer_sizes,n_hidden_layers,alpha,weights,biases,trainable_parameters,fold,n_fold_train,n_fold_validation,fit_seconds,epochs,final_scaled_loss,best_internal_validation_score,r2,mae,rmse
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,3,1755,439,6.6172614130191505,41,0.02171381937992484,0.819363921343456,0.8306789953778829,1.2184634428262933,2.154066632830044
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,4,1755,439,11.06672325800173,82,0.013412549111036554,0.9002607454723339,0.5149838548573414,0.934751125460166,3.4549534898610865
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,5,1756,438,5.435062619042583,39,0.02114978986996385,0.7781599673413284,0.8290909018605465,1.1822687620863368,2.1686721977098613
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,1,1755,439,4.125536371953785,42,0.02762314239357955,0.8305060672503218,0.8064837389602728,1.2849806641706734,2.113782040249066
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,2,1755,439,23.52914488199167,114,0.017129399226807188,0.9347987668699386,0.9391594816883099,0.7318116057012738,1.2097324505346114
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,3,1755,439,7.2382918180665,41,0.028812141946295233,0.8231863949999727,0.8311026512517155,1.2044844956446954,2.151370114050767
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,4,1755,439,8.863766102003865,59,0.025168470418618992,0.9064380814245596,0.5536204454573512,1.0184465177717719,3.3144865023967505
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,5,1756,438,6.4330344119807705,39,0.029416296302473763,0.7628541060187373,0.8276306763746581,1.1766042984314626,2.1779169222818164
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,1,1755,439,57.522520744940266,183,0.002680397687002464,0.9674432887934228,0.9676746417989014,0.5457526488127924,0.8639192366790502
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,2,1755,439,42.67443472798914,188,0.0029774517104093046,0.971781723185358,0.9499710882350778,0.6388148527727652,1.0969918625995128
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,3,1755,439,36.3214186480036,148,0.00355895509170585,0.9635506834486954,0.9518162559294346,0.6533428176973942,1.1490898455552119
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,4,1755,439,38.9954531500116,189,0.0032679692299250403,0.9669223950420696,0.9483855855862827,0.6411771955067209,1.127066677549359
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,5,1756,438,48.68434218305629,195,0.003718000247032484,0.9675556414836186,0.9558788371651777,0.6210725751865641,1.1018812565632519
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,1,1755,439,37.7831645780243,96,0.007957445269876205,0.9640009348898189,0.9604166313812909,0.5994930022398013,0.9559998998419967
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,2,1755,439,41.51101396197919,163,0.006075794116780858,0.9748626876958039,0.9479633703452434,0.6488184723068487,1.1187871201835988
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,3,1755,439,38.340354082058184,112,0.007277084798066155,0.9574685223002322,0.948169304202698,0.6695416203256926,1.1917831329194992
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,4,1755,439,53.86736195010599,187,0.006224758651515724,0.9695822507707493,0.9479295879269236,0.6293195718470586,1.132034375372325
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,5,1756,438,36.74959352100268,143,0.008760661485285445,0.960814886061511,0.9561836550751664,0.6321716410803245,1.0980684007748935
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,1,1755,439,42.66590298502706,166,0.012607029732997663,0.9684003187683897,0.9622927356368395,0.5729276737947495,0.9330694801935295
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,2,1755,439,27.081189593998715,118,0.015654394990101645,0.9718775055387994,0.9538381267908033,0.6398031456338041,1.0537427263474333
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,3,1755,439,29.10215996997431,101,0.01647942089185087,0.9572778282663608,0.9480526273165728,0.7012089276764079,1.1931237996258424
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,4,1755,439,52.04976148100104,275,0.009814185230405812,0.9671496765959838,0.9323536563635939,0.6124889773895225,1.290286850299191
target_somo_somo_elst_corrected_signed_kcal_mol,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,5,1756,438,48.78662614105269,216,0.011229917376532977,0.9676935773357305,0.9584032496962869,0.5984374023556804,1.0698946657541932
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,1,1755,439,41.78447215806227,199,0.007347671586754137,0.9495338606497592,0.958549446149783,0.5881229112075606,0.9782878062284336
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,2,1755,439,19.134494218975306,89,0.007193565469324431,0.9576293935971489,0.9441140644908281,0.712738387255921,1.1594289511194225
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,3,1755,439,17.703685420914553,85,0.0068340630521248474,0.9664661122755338,0.9497946585027325,0.6985295368971608,1.1729477806961144
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,4,1755,439,23.386714927037247,157,0.003982917414705999,0.9675514894494115,0.9358977577312569,0.7145857500177112,1.2560320406892986
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,5,1756,438,27.74128166306764,199,0.003774098041030626,0.9537890695451514,0.9522885187076603,0.631410558073192,1.1458368123940608
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,1,1755,439,26.108083504019305,165,0.006097035130088324,0.9493806633806551,0.9556731549728706,0.6128658848567076,1.0116607066126786
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,2,1755,439,18.50271580996923,89,0.008645879796587246,0.9571186380728774,0.9488558861189053,0.6395095816178038,1.1091510819213222
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,3,1755,439,15.231806530966423,85,0.007958564696398633,0.9678685745911813,0.9484028654888708,0.701034333948205,1.1890948736921674
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,4,1755,439,16.577716175932437,116,0.007230789438258528,0.9680581663762217,0.9318829966398573,0.7275066161878263,1.29476775316476
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,5,1756,438,20.55511065700557,172,0.006060291335099304,0.9542002489089388,0.9509206353454206,0.6429453593152314,1.1621462539332394
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,1,1755,439,12.471062856027856,165,0.014760081375463203,0.9466631567446514,0.9528779281516762,0.6206342783381511,1.0430704929595198
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,2,1755,439,13.336669593001716,104,0.01826325815776328,0.9578397071155837,0.9508381343568266,0.6558880341790575,1.0874443864711452
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,3,1755,439,8.67409548908472,85,0.017975067873781097,0.9674561590747678,0.9484706782487828,0.703808129789083,1.1883132186860117
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,4,1755,439,10.666004622005858,217,0.011831384360839406,0.97576597270265,0.9425654655555562,0.6649510679744607,1.188914599519535
target_somo_somo_elst_corrected_signed_kcal_mol,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,5,1756,438,11.349605606053956,292,0.010702901401348629,0.9648769013847237,0.9631716331887292,0.5837102319441255,1.0067057534515225
