task_index,permutation,family,target,selected_model,n_total,n_train_validation,n_test,n_features,split_seed,permutation_seed,model_random_state,r2,mae,rmse
4,121,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1731722878025388,0.31848472709622005,0.39465237887285604
4,122,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12351521059731607,0.32368146706431034,0.3932982024347973
4,123,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.19268984958873325,0.32133711360824724,0.3931076899254644
4,124,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.13002530083523167,0.30306851390034384,0.37178718007908135
4,125,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1388089380007036,0.2936021087935689,0.3678808833212634
4,126,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10546896435178255,0.2968608089310262,0.3663832004838359
4,127,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.18413456186894672,0.30853205565292097,0.3812858588337792
4,128,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.2024767451641165,0.3277046302074128,0.3980655744305558
4,129,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.15989331301608245,0.33272364257731946,0.4015017359736846
4,130,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.13792606905404714,0.30011334157584707,0.36274501599546766
4,131,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.19493219646170257,0.3294630777920963,0.40414887314794984
4,132,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.11334797599823188,0.30459218201030946,0.3730944709849068
4,133,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.14420772070258092,0.3055987496134019,0.3797499670564895
4,134,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1922468537556048,0.3132795633247423,0.3813634148064025
4,135,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.14881144000688362,0.33377735613647525,0.4094204233299292
4,136,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.24732965929389672,0.3273600721305841,0.405358461514199
4,137,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.08552066202050512,0.3163151619869908,0.386677459011439
4,138,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10672630580007292,0.30253474691335325,0.3717687001687275
4,139,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12265626339297664,0.3154524535266323,0.38513188657083125
4,140,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.2521883762326069,0.31990568521232193,0.3917486766785281
4,141,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.2092964500415171,0.3242185348195877,0.3995479946957395
4,142,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.18224848772346647,0.3338525597717233,0.4098221007372628
4,143,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.23940977482856374,0.33220591924828174,0.40227656545591806
4,144,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.14345458991109927,0.31791350895189,0.3973859027775075
4,145,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.14682863159667225,0.3152650731688758,0.38410655201987826
4,146,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1128306324934536,0.314328605783219,0.3928308303842752
4,147,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.14012971084630865,0.3123536134965635,0.38380837596763523
4,148,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.17881471531997928,0.3176996744544673,0.3881292913720952
4,149,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.20151874283360027,0.342620493597202,0.40623324677679284
4,150,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1405914185749486,0.3107459957547865,0.38593473778962767
4,151,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.22496352424319244,0.33753786347938153,0.4067553825784684
