target,n_estimators,min_samples_leaf,fold,n_fold_train,n_fold_validation,fit_seconds,nodes_total,leaves_total,mean_tree_depth,r2,mae,rmse
target_frontier_gap_ev,750,2,4,1755,439,3.3334936869796365,1139520,570135,25.286666666666665,0.9804862137232567,0.035957671991900815,0.05096519473005619
target_frontier_gap_ev,750,2,5,1756,438,3.380419210996479,1139966,570358,25.689333333333334,0.9746626182038894,0.03778255155758506,0.05846811521258595
target_frontier_gap_ev,750,3,1,1755,439,2.741702473955229,718478,359614,22.938666666666666,0.9770449767058874,0.03771324619920859,0.05438928147510854
target_frontier_gap_ev,750,3,2,1755,439,2.7144820280373096,718756,359753,22.561333333333334,0.9746289176861753,0.04098952363825952,0.05747672405276843
target_frontier_gap_ev,750,3,3,1755,439,2.7118137900251895,718330,359540,22.388,0.9667475822445496,0.03977524839365555,0.06758047247337227
target_frontier_gap_ev,750,3,4,1755,439,2.7077315219212323,718250,359500,22.822666666666667,0.9788379639538952,0.03788107433885191,0.053073978084264534
target_frontier_gap_ev,750,3,5,1756,438,2.7141463309526443,719738,360244,23.074666666666666,0.9701379599755686,0.040256846646515236,0.06347430624557567
target_frontier_gap_ev,750,5,1,1755,439,2.1709884419105947,408130,204440,19.982666666666667,0.9718282932967013,0.0417450158902571,0.06025332692111881
target_frontier_gap_ev,750,5,2,1755,439,2.162522635073401,407812,204281,19.449333333333332,0.968522852370564,0.04543755538461576,0.06402066712552196
target_frontier_gap_ev,750,5,3,1755,439,2.13987948698923,408700,204725,19.365333333333332,0.9587911425461627,0.04433340797997764,0.0752323965313105
target_frontier_gap_ev,750,5,4,1755,439,2.142144098994322,408554,204652,19.813333333333333,0.974147173849875,0.04205728082640957,0.05866200853302046
target_frontier_gap_ev,750,5,5,1756,438,2.1348253859905526,408108,204429,19.949333333333332,0.9580066628748225,0.04506924803598145,0.07527112733609204
target_frontier_gap_ev,750,10,1,1755,439,1.613594988011755,192852,96801,15.864,0.961751899939507,0.04828605500291347,0.07020683354311161
target_frontier_gap_ev,750,10,2,1755,439,1.6114613929530606,192904,96827,15.674666666666667,0.955937749661378,0.05174354774080369,0.07574532733002083
target_frontier_gap_ev,750,10,3,1755,439,1.612135615083389,193232,96991,15.534666666666666,0.9445672432931095,0.05209416183759837,0.08725550736786894
target_frontier_gap_ev,750,10,4,1755,439,1.6036494289292023,193182,96966,15.733333333333333,0.9654094889273572,0.04892843119721122,0.06785492975485959
target_frontier_gap_ev,750,10,5,1756,438,1.6077666139462963,193048,96899,15.936,0.9412863115947822,0.05157244190567452,0.08900366862374917
target_frontier_gap_ev,1000,1,1,1755,439,7.1344380310038105,3503292,1752146,30.195,0.9817294434151702,0.03444950569476022,0.048523301393603925
target_frontier_gap_ev,1000,1,2,1755,439,7.064477798994631,3502202,1751601,29.902,0.9780794917318069,0.03702194897494393,0.053425404602004824
target_frontier_gap_ev,1000,1,3,1755,439,7.095394612988457,3505284,1753142,29.519,0.9781290079935201,0.035785650569476864,0.05480798689400441
target_frontier_gap_ev,1000,1,4,1755,439,7.08614360995125,3499870,1750435,29.857,0.9811454639144578,0.035176469931664164,0.050096898718794525
target_frontier_gap_ev,1000,1,5,1756,438,7.147832677001134,3504472,1752736,30.664,0.9789088730475678,0.03605837671232979,0.053344312111997326
target_frontier_gap_ev,1000,2,1,1755,439,4.4706326889572665,1519032,760016,25.705,0.9796624634030751,0.03577189109610519,0.05119453778747799
target_frontier_gap_ev,1000,2,2,1755,439,4.648427305044606,1519356,760178,25.057,0.9767561332339159,0.038540509255885126,0.055014440259580036
target_frontier_gap_ev,1000,2,3,1755,439,4.64334890502505,1518014,759507,25.06,0.9713662629173303,0.037430506727410766,0.06271170755517406
target_frontier_gap_ev,1000,2,4,1755,439,4.47984887403436,1519514,760257,25.345,0.9805390280611741,0.03591402842065307,0.05089617899104447
target_frontier_gap_ev,1000,2,5,1756,438,4.499912657076493,1519918,760459,25.767,0.9745214590633203,0.03778697308219182,0.0586307572270753
target_frontier_gap_ev,1000,3,1,1755,439,3.6143926840741187,958012,479506,22.979,0.9771452240497662,0.03774128603430985,0.05427038926646243
target_frontier_gap_ev,1000,3,2,1755,439,3.6151385280536488,958420,479710,22.578,0.9747865031391022,0.040928422807294765,0.0572979456336776
target_frontier_gap_ev,1000,3,3,1755,439,3.6476712400326505,957844,479422,22.424,0.9667277482994854,0.03985362773746261,0.06760062420450254
target_frontier_gap_ev,1000,3,4,1755,439,3.616728391032666,957956,479478,22.807,0.9787714331107567,0.03788636798648528,0.05315734164992025
target_frontier_gap_ev,1000,3,5,1756,438,3.630293940077536,959488,480244,23.081,0.9699724790108195,0.04032385564104813,0.06364993520256115
target_frontier_gap_ev,1000,5,1,1755,439,2.8626937500666827,544264,272632,20.024,0.9718327418833868,0.04169730106884686,0.060248569439913066
target_frontier_gap_ev,1000,5,2,1755,439,2.8478433249983937,543778,272389,19.501,0.9686569639505282,0.04536163923930296,0.0638841382738279
target_frontier_gap_ev,1000,5,3,1755,439,2.867423181072809,544692,272846,19.343,0.9587977760326032,0.044380276624711834,0.07522634111994797
target_frontier_gap_ev,1000,5,4,1755,439,2.839136542985216,544586,272793,19.805,0.9741114524200134,0.0420443217847911,0.05870252184990449
target_frontier_gap_ev,1000,5,5,1756,438,2.8550931540085003,544086,272543,20.002,0.9576856533582175,0.04515663478270273,0.07555827702107694
target_frontier_gap_ev,1000,10,1,1755,439,2.1499545580009,257044,129022,15.856,0.9616971367888242,0.04827079482803254,0.07025707619787425
target_frontier_gap_ev,1000,10,2,1755,439,2.148218451999128,257166,129083,15.695,0.9560629530416812,0.051706954553090566,0.07563763517337925
target_frontier_gap_ev,1000,10,3,1755,439,2.150413070921786,257624,129312,15.509,0.9445848796662383,0.05207549112749546,0.08724162574626665
target_frontier_gap_ev,1000,10,4,1755,439,2.137878109002486,257456,129228,15.778,0.9654213334766336,0.048960137236630986,0.06784331125244293
target_frontier_gap_ev,1000,10,5,1756,438,2.174058389966376,257576,129288,15.984,0.941273961649129,0.05161480859105584,0.08901302872958593
target_somo_somo_elst_corrected_signed_kcal_mol,50,1,1,1755,439,0.3652957209851593,175450,87750,32.7,0.9505047911040951,0.5458665943337855,1.069013161480387
target_somo_somo_elst_corrected_signed_kcal_mol,50,1,2,1755,439,0.3653351159300655,175450,87750,32.18,0.968289271248482,0.5008371799569824,0.8733654136466057
target_somo_somo_elst_corrected_signed_kcal_mol,50,1,3,1755,439,0.3674819660373032,175450,87750,32.12,0.9638158236332508,0.5426161035887356,0.995779224044747
target_somo_somo_elst_corrected_signed_kcal_mol,50,1,4,1755,439,0.36684174893889576,175450,87750,33.06,0.9614622774160102,0.5307773741600395,0.9738837752254907
target_somo_somo_elst_corrected_signed_kcal_mol,50,1,5,1756,438,0.3642368329456076,175550,87800,32.28,0.963164522140955,0.5221722898971161,1.006802939232449
target_somo_somo_elst_corrected_signed_kcal_mol,50,2,1,1755,439,0.2323839949676767,75960,38005,26.12,0.944342750882472,0.5660673409578766,1.1336065329868505
target_somo_somo_elst_corrected_signed_kcal_mol,50,2,2,1755,439,0.23504031007178128,75882,37966,27.46,0.9653836497826868,0.5132855759506989,0.9125013506447418
target_somo_somo_elst_corrected_signed_kcal_mol,50,2,3,1755,439,0.23478262301068753,76204,38127,26.34,0.9515895129010988,0.5982063045567299,1.1517903653441244
target_somo_somo_elst_corrected_signed_kcal_mol,50,2,4,1755,439,0.23414341104216874,75934,37992,26.8,0.9673386611074747,0.5197295266726484,0.8965635932366364
target_somo_somo_elst_corrected_signed_kcal_mol,50,2,5,1756,438,0.23336584004573524,75962,38006,26.96,0.9566565203229483,0.5499100057295401,1.0921271601157574
target_somo_somo_elst_corrected_signed_kcal_mol,50,3,1,1755,439,0.1906929329270497,48008,24029,24.1,0.9413384123963332,0.6018686530327955,1.1638000664183799
target_somo_somo_elst_corrected_signed_kcal_mol,50,3,2,1755,439,0.19719399604946375,47706,23878,24.3,0.9641454920452102,0.5361109333662243,0.9286771531594581
target_somo_somo_elst_corrected_signed_kcal_mol,50,3,3,1755,439,0.19476978899911046,47872,23961,24.6,0.9371715118891127,0.6594272204067555,1.3121455734479526
target_somo_somo_elst_corrected_signed_kcal_mol,50,3,4,1755,439,0.19030247500631958,48020,24035,23.5,0.9551696314791797,0.5593122337773568,1.0503892345411812
target_somo_somo_elst_corrected_signed_kcal_mol,50,3,5,1756,438,0.19285093806684017,47892,23971,23.9,0.9409160037336844,0.603889469570417,1.275105889362161
target_somo_somo_elst_corrected_signed_kcal_mol,50,5,1,1755,439,0.15449225797783583,27166,13608,20.52,0.9219043201443238,0.6697578709095391,1.3428112664457958
target_somo_somo_elst_corrected_signed_kcal_mol,50,5,2,1755,439,0.15416112705133855,27130,13590,20.44,0.9556424966547581,0.5855875136670013,1.0329431618438172
target_somo_somo_elst_corrected_signed_kcal_mol,50,5,3,1755,439,0.15382674406282604,27262,13656,21.2,0.9174628293909695,0.7366170529941073,1.5039330510639668
target_somo_somo_elst_corrected_signed_kcal_mol,50,5,4,1755,439,0.15313802496530116,27322,13686,20.24,0.9472724275107645,0.6179201285662947,1.139155460461106
target_somo_somo_elst_corrected_signed_kcal_mol,50,5,5,1756,438,0.15275954804383218,27192,13621,20.56,0.9168236604052041,0.6842156551722923,1.5129034829074473
target_somo_somo_elst_corrected_signed_kcal_mol,50,10,1,1755,439,0.1184514940250665,12848,6449,16.54,0.890673575025114,0.7885533230677912,1.5887810265314481
target_somo_somo_elst_corrected_signed_kcal_mol,50,10,2,1755,439,0.1188057370018214,12952,6501,16.12,0.9164891183938803,0.7242113924362975,1.4173085667570366
target_somo_somo_elst_corrected_signed_kcal_mol,50,10,3,1755,439,0.11889217793941498,12920,6485,15.96,0.8592957061278179,0.9384563655579805,1.9636197457677917
target_somo_somo_elst_corrected_signed_kcal_mol,50,10,4,1755,439,0.11912146396934986,12806,6428,16.84,0.9292251081637866,0.7571801303926966,1.3197866003540126
target_somo_somo_elst_corrected_signed_kcal_mol,50,10,5,1756,438,0.11812310095410794,12932,6491,16.1,0.8623644312818416,0.8292553855425022,1.9461515725039404
target_somo_somo_elst_corrected_signed_kcal_mol,100,1,1,1755,439,0.7255821329308674,350900,175500,31.8,0.9515261761019292,0.5401112689920651,1.0579255643139387
target_somo_somo_elst_corrected_signed_kcal_mol,100,1,2,1755,439,0.7244959400268272,350900,175500,31.74,0.9701117312733195,0.4872101606600958,0.8478973103199348
target_somo_somo_elst_corrected_signed_kcal_mol,100,1,3,1755,439,0.7267163749784231,350900,175500,32.22,0.9644367668295426,0.5401405542387239,0.9871981520881609
target_somo_somo_elst_corrected_signed_kcal_mol,100,1,4,1755,439,0.7293295330600813,350900,175500,32.49,0.9653585634675107,0.5076828851625373,0.9233408592925391
target_somo_somo_elst_corrected_signed_kcal_mol,100,1,5,1756,438,0.7257014960050583,351100,175600,32.3,0.9649014817193067,0.516748265875117,0.9827786470956967
target_somo_somo_elst_corrected_signed_kcal_mol,100,2,1,1755,439,0.45793914899695665,151752,75926,25.93,0.9441434328094762,0.5642577274661311,1.1356345378279507
target_somo_somo_elst_corrected_signed_kcal_mol,100,2,2,1755,439,0.46068458002991974,151794,75947,26.52,0.9661760076940628,0.5138468081169731,0.9019974533134066
target_somo_somo_elst_corrected_signed_kcal_mol,100,2,3,1755,439,0.4609948479337618,152250,76175,26.11,0.9540276667066362,0.588442817210045,1.1224111916820032
target_somo_somo_elst_corrected_signed_kcal_mol,100,2,4,1755,439,0.4597425190731883,151888,75994,26.58,0.9646847659732138,0.5201924481853079,0.9322773904033826
target_somo_somo_elst_corrected_signed_kcal_mol,100,2,5,1756,438,0.45918211503885686,152090,76095,26.64,0.9584183924626487,0.5477475688791033,1.0696999072747162
target_somo_somo_elst_corrected_signed_kcal_mol,100,3,1,1755,439,0.3749055019579828,95766,47933,23.61,0.9403221031714912,0.6068470276238234,1.1738381662097435
target_somo_somo_elst_corrected_signed_kcal_mol,100,3,2,1755,439,0.37513333407696337,95656,47878,23.89,0.9654325126024045,0.5244526635851358,0.9118571011182705
target_somo_somo_elst_corrected_signed_kcal_mol,100,3,3,1755,439,0.3752466000150889,95714,47907,24.04,0.9415919476248599,0.6374508752227421,1.265144341970706
target_somo_somo_elst_corrected_signed_kcal_mol,100,3,4,1755,439,0.37464431405533105,95898,47999,23.45,0.9560859342712548,0.559402319192874,1.0395991873330166
target_somo_somo_elst_corrected_signed_kcal_mol,100,3,5,1756,438,0.3722081669839099,95888,47994,23.68,0.9418434630935173,0.5980119636258617,1.2650584425429456
target_somo_somo_elst_corrected_signed_kcal_mol,100,5,1,1755,439,0.3001032540341839,54286,27193,19.95,0.9303681396515201,0.6539537014666439,1.267959758840733
target_somo_somo_elst_corrected_signed_kcal_mol,100,5,2,1755,439,0.2996498349821195,54388,27244,19.93,0.9536098692016705,0.5921567410778255,1.0563447457028765
target_somo_somo_elst_corrected_signed_kcal_mol,100,5,3,1755,439,0.3020889030303806,54492,27296,20.69,0.9190209362772209,0.7333740506111622,1.489670065093527
target_somo_somo_elst_corrected_signed_kcal_mol,100,5,4,1755,439,0.29960451798979193,54418,27259,20.27,0.9486824885880645,0.615147186327004,1.123820374193761
target_somo_somo_elst_corrected_signed_kcal_mol,100,5,5,1756,438,0.2993050430668518,54338,27219,20.28,0.9211492005053215,0.6837586136566365,1.4730394269436458
target_somo_somo_elst_corrected_signed_kcal_mol,100,10,1,1755,439,0.22885866300202906,25718,12909,16.1,0.8937323305866491,0.7919255749982983,1.566397745707325
target_somo_somo_elst_corrected_signed_kcal_mol,100,10,2,1755,439,0.23003010102547705,25744,12922,15.92,0.913892313685912,0.7225226033461625,1.4391757678646362
target_somo_somo_elst_corrected_signed_kcal_mol,100,10,3,1755,439,0.22947093890979886,25796,12948,15.76,0.8635623996534908,0.9235454980606713,1.9336183165922867
target_somo_somo_elst_corrected_signed_kcal_mol,100,10,4,1755,439,0.23179227695800364,25606,12853,16.64,0.932626386625133,0.7384003520286139,1.2876831938578863
target_somo_somo_elst_corrected_signed_kcal_mol,100,10,5,1756,438,0.22850353503599763,25786,12943,15.73,0.8652279856215999,0.8342465649475655,1.9257999914361095
target_somo_somo_elst_corrected_signed_kcal_mol,200,1,1,1755,439,1.4473315379582345,701800,351000,32.08,0.9543951593353959,0.5320108029213441,1.0261407692899822
target_somo_somo_elst_corrected_signed_kcal_mol,200,1,2,1755,439,1.444920735899359,701800,351000,31.745,0.9712863840434027,0.4836544142903182,0.8310685001894478
target_somo_somo_elst_corrected_signed_kcal_mol,200,1,3,1755,439,1.451864331960678,701800,351000,32.21,0.9630613494713407,0.5461870862752262,1.0061071325488147
target_somo_somo_elst_corrected_signed_kcal_mol,200,1,4,1755,439,1.4480425019282848,701800,351000,31.95,0.9663118845870884,0.5034320171438373,0.9105472051668936
target_somo_somo_elst_corrected_signed_kcal_mol,200,1,5,1756,438,1.434409111039713,702200,351200,32.455,0.9651701669042501,0.5145529822380014,0.97900975069278
target_somo_somo_elst_corrected_signed_kcal_mol,200,2,1,1755,439,0.9103507680119947,303786,151993,26.385,0.9488952995201454,0.5552128392134248,1.0862552664939045
target_somo_somo_elst_corrected_signed_kcal_mol,200,2,2,1755,439,0.9172896019881591,303736,151968,26.535,0.9686257740314109,0.506909026451669,0.868719135691024
target_somo_somo_elst_corrected_signed_kcal_mol,200,2,3,1755,439,0.9198596510104835,304386,152293,26.435,0.9528132845783223,0.5934599647215404,1.1371390903452148
target_somo_somo_elst_corrected_signed_kcal_mol,200,2,4,1755,439,0.9140476339962333,303570,151885,26.405,0.9650229942339221,0.5116141266570463,0.9278022510043543
target_somo_somo_elst_corrected_signed_kcal_mol,200,2,5,1756,438,0.9083242900669575,304102,152151,26.725,0.9583254521323323,0.5410720203602614,1.0708946996047821
target_somo_somo_elst_corrected_signed_kcal_mol,200,3,1,1755,439,0.7470296430401504,191508,95854,23.535,0.945151994535043,0.5919812611791365,1.1253351673012573
target_somo_somo_elst_corrected_signed_kcal_mol,200,3,2,1755,439,0.7480545010184869,191514,95857,23.695,0.9653999662139281,0.5263230076640595,0.9122862713495237
target_somo_somo_elst_corrected_signed_kcal_mol,200,3,3,1755,439,0.7498423589859158,191426,95813,24.01,0.9399916088482567,0.6446271357332557,1.2823592439691098
target_somo_somo_elst_corrected_signed_kcal_mol,200,3,4,1755,439,0.756468293024227,191716,95958,23.485,0.958246326460073,0.5552626772275987,1.0137046838799086
target_somo_somo_elst_corrected_signed_kcal_mol,200,3,5,1756,438,0.7421109820716083,191890,96045,23.585,0.9440212429256778,0.5910224653963825,1.24114621247517
target_somo_somo_elst_corrected_signed_kcal_mol,200,5,1,1755,439,0.5924082970013842,108726,54463,20.035,0.9294592864155002,0.6597633393301778,1.27620780323107
target_somo_somo_elst_corrected_signed_kcal_mol,200,5,2,1755,439,0.594677775981836,108714,54457,20.005,0.9548610626368252,0.5900270928335292,1.042001978093075
target_somo_somo_elst_corrected_signed_kcal_mol,200,5,3,1755,439,0.5984543620143086,108874,54537,20.585,0.9189914419142148,0.7295758791383564,1.4899413257606273
target_somo_somo_elst_corrected_signed_kcal_mol,200,5,4,1755,439,0.5950186910340562,108758,54479,20.085,0.9486283421878116,0.6168466714361681,1.1244131034909495
target_somo_somo_elst_corrected_signed_kcal_mol,200,5,5,1756,438,0.5900961849838495,108692,54446,20.065,0.9216026643256959,0.6762741880230326,1.468797661351402
target_somo_somo_elst_corrected_signed_kcal_mol,200,10,1,1755,439,0.4546327390708029,51426,25813,15.93,0.8933565035959301,0.7960550181024713,1.5691651677149883
target_somo_somo_elst_corrected_signed_kcal_mol,200,10,2,1755,439,0.45455305196810514,51500,25850,15.91,0.9150333492513356,0.7304448036193799,1.4296085196030497
target_somo_somo_elst_corrected_signed_kcal_mol,200,10,3,1755,439,0.4573349809506908,51514,25857,15.84,0.8649197408226368,0.9189471785279578,1.92397603312002
target_somo_somo_elst_corrected_signed_kcal_mol,200,10,4,1755,439,0.4580610669218004,51316,25758,16.23,0.9284313588329667,0.7420927467368239,1.3271667522339896
target_somo_somo_elst_corrected_signed_kcal_mol,200,10,5,1756,438,0.451056590070948,51522,25861,15.6,0.8633505066146847,0.8372239457323296,1.939167543387834
target_somo_somo_elst_corrected_signed_kcal_mol,300,1,1,1755,439,2.15506754105445,1052700,526500,32.14,0.9540449385914104,0.531338708710626,1.0300733394036403
target_somo_somo_elst_corrected_signed_kcal_mol,300,1,2,1755,439,2.1612898049643263,1052700,526500,32.126666666666665,0.9713191708043262,0.484275256582114,0.8305938851664761
target_somo_somo_elst_corrected_signed_kcal_mol,300,1,3,1755,439,2.1669268420664594,1052700,526500,32.16,0.9620211085374686,0.5502412830810539,1.0201754242231669
target_somo_somo_elst_corrected_signed_kcal_mol,300,1,4,1755,439,2.1773414440685883,1052700,526500,31.973333333333333,0.966851881379619,0.5037437036990378,0.9032200085052225
target_somo_somo_elst_corrected_signed_kcal_mol,300,1,5,1756,438,2.1687763589434326,1053300,526800,32.56333333333333,0.9649331491461509,0.5162189192792903,0.9823351939881326
target_somo_somo_elst_corrected_signed_kcal_mol,300,2,1,1755,439,1.3624200989725068,455732,228016,26.346666666666668,0.9495311207268313,0.5486503895370141,1.0794767722677494
target_somo_somo_elst_corrected_signed_kcal_mol,300,2,2,1755,439,1.3716826710151508,455624,227962,26.713333333333335,0.9689745268103889,0.5056242683065114,0.8638773450696614
target_somo_somo_elst_corrected_signed_kcal_mol,300,2,3,1755,439,1.3773148860782385,456190,228245,26.616666666666667,0.9512257701015296,0.5979809460485813,1.1561093821670412
target_somo_somo_elst_corrected_signed_kcal_mol,300,2,4,1755,439,1.3720008040545508,455554,227927,26.59,0.964638534076537,0.5119172405026331,0.9328874225370433
target_somo_somo_elst_corrected_signed_kcal_mol,300,2,5,1756,438,1.3703713390277699,455926,228113,26.733333333333334,0.9572562830735906,0.5438931212731618,1.0845447169328897
target_somo_somo_elst_corrected_signed_kcal_mol,300,3,1,1755,439,1.1183283790014684,287026,143663,23.61,0.9451589110664129,0.5923961638297941,1.1252642106519217
target_somo_somo_elst_corrected_signed_kcal_mol,300,3,2,1755,439,1.122101655928418,287332,143816,23.7,0.9657622664097497,0.5236334043314138,0.9074973846246017
target_somo_somo_elst_corrected_signed_kcal_mol,300,3,3,1755,439,1.1304629379883409,287166,143733,24.11,0.9383600942828717,0.6506999897307295,1.2996747991857194
target_somo_somo_elst_corrected_signed_kcal_mol,300,3,4,1755,439,1.1168199760140851,287424,143862,23.56,0.9575093278801753,0.5567922668432592,1.0226120547461728
target_somo_somo_elst_corrected_signed_kcal_mol,300,3,5,1756,438,1.1130042230943218,287842,144071,23.793333333333333,0.9440550214855665,0.5925947611327534,1.2407716913156503
target_somo_somo_elst_corrected_signed_kcal_mol,300,5,1,1755,439,0.8860591410193592,162838,81569,19.996666666666666,0.9299514841680381,0.6593915813355333,1.2717476401346153
target_somo_somo_elst_corrected_signed_kcal_mol,300,5,2,1755,439,0.8872717350022867,162980,81640,20.086666666666666,0.9567450611306351,0.5860341147769269,1.020024795971371
target_somo_somo_elst_corrected_signed_kcal_mol,300,5,3,1755,439,0.8975725650088862,163230,81765,20.553333333333335,0.9178529221907558,0.7344782603877711,1.500374846395536
target_somo_somo_elst_corrected_signed_kcal_mol,300,5,4,1755,439,0.8937087500235066,163130,81715,20.076666666666668,0.9497129121353509,0.6147767139039804,1.112480355138982
target_somo_somo_elst_corrected_signed_kcal_mol,300,5,5,1756,438,0.8966660470468923,163058,81679,20.076666666666668,0.9229315264823407,0.6719585669808471,1.4562961425863032
target_somo_somo_elst_corrected_signed_kcal_mol,300,10,1,1755,439,0.6785189219517633,77126,38713,15.913333333333334,0.8924677499632659,0.7941885655336683,1.5756902148414271
target_somo_somo_elst_corrected_signed_kcal_mol,300,10,2,1755,439,0.6806401869980618,77286,38793,15.97,0.914291402293153,0.7314896565265611,1.4358367761441109
target_somo_somo_elst_corrected_signed_kcal_mol,300,10,3,1755,439,0.6804313360480592,77224,38762,16.006666666666668,0.8643075685061589,0.9198328682384744,1.9283307532671572
target_somo_somo_elst_corrected_signed_kcal_mol,300,10,4,1755,439,0.679718310944736,77032,38666,16.18,0.9267507496159099,0.7444795223176441,1.34265891503453
target_somo_somo_elst_corrected_signed_kcal_mol,300,10,5,1756,438,0.6719539759214967,77242,38771,15.713333333333333,0.8644652805448627,0.831433972456673,1.9312415707009851
target_somo_somo_elst_corrected_signed_kcal_mol,500,1,1,1755,439,3.595542790950276,1754500,877500,31.938,0.9538024460734245,0.5335635056826417,1.0327874738695602
target_somo_somo_elst_corrected_signed_kcal_mol,500,1,2,1755,439,3.5953481999458745,1754500,877500,32.02,0.9714239924297471,0.4808793549277861,0.8290746840310581
target_somo_somo_elst_corrected_signed_kcal_mol,500,1,3,1755,439,3.6348015289986506,1754500,877500,32.118,0.9613949717960243,0.5523398306393315,1.0285505770323933
target_somo_somo_elst_corrected_signed_kcal_mol,500,1,4,1755,439,3.6240379110677168,1754500,877500,32.022,0.9666013175763564,0.5034331027302356,0.9066272633687825
target_somo_somo_elst_corrected_signed_kcal_mol,500,1,5,1756,438,3.594335593050346,1755500,878000,32.63,0.9642773610848435,0.5200161346427479,0.9914780124554745
target_somo_somo_elst_corrected_signed_kcal_mol,500,2,1,1755,439,2.280620267963968,759558,380029,26.35,0.9503712702151018,0.5512895825709437,1.070454103520102
target_somo_somo_elst_corrected_signed_kcal_mol,500,2,2,1755,439,2.2853023490170017,759528,380014,26.9,0.9694683041828123,0.4982732539375366,0.8569753723526012
target_somo_somo_elst_corrected_signed_kcal_mol,500,2,3,1755,439,2.298537306021899,760426,380463,26.824,0.9505034582639968,0.5958017807141848,1.1646385016704417
target_somo_somo_elst_corrected_signed_kcal_mol,500,2,4,1755,439,2.2814336619339883,759258,379879,26.564,0.9642710035844465,0.5150597899426465,0.9377228877963714
target_somo_somo_elst_corrected_signed_kcal_mol,500,2,5,1756,438,2.269628006964922,759764,380132,26.868,0.9563645918736494,0.5465649467541083,1.095798853691613
target_somo_somo_elst_corrected_signed_kcal_mol,500,3,1,1755,439,1.8512988530565053,478540,239520,23.576,0.9446315191038184,0.592142332243791,1.1306619457863458
target_somo_somo_elst_corrected_signed_kcal_mol,500,3,2,1755,439,1.8633854991057888,478866,239683,23.704,0.9670555830897228,0.5180017991509559,0.8901922122572217
target_somo_somo_elst_corrected_signed_kcal_mol,500,3,3,1755,439,1.8665677510434762,478904,239702,24.012,0.9386260057762603,0.6480272834654449,1.2968684029677724
target_somo_somo_elst_corrected_signed_kcal_mol,500,3,4,1755,439,1.8593614959390834,479176,239838,23.662,0.9575736101447593,0.5544475169390737,1.0218382296168091
target_somo_somo_elst_corrected_signed_kcal_mol,500,3,5,1756,438,1.8431262170197442,479566,240033,23.716,0.9439455247819608,0.5943138053567832,1.2419853301576507
target_somo_somo_elst_corrected_signed_kcal_mol,500,5,1,1755,439,1.471899816999212,271396,135948,20.024,0.9301665887557528,0.6621316588017966,1.2697935010476193
target_somo_somo_elst_corrected_signed_kcal_mol,500,5,2,1755,439,1.4757950579514727,271582,136041,20.052,0.9569645449349089,0.5819253070947212,1.0174336046248418
target_somo_somo_elst_corrected_signed_kcal_mol,500,5,3,1755,439,1.4880247770342976,272026,136263,20.64,0.9184485487265757,0.732573566102697,1.4949255417839022
target_somo_somo_elst_corrected_signed_kcal_mol,500,5,4,1755,439,1.485404850100167,271986,136243,20.076,0.9490540606866528,0.6189042359095158,1.1197443880393168
target_somo_somo_elst_corrected_signed_kcal_mol,500,5,5,1756,438,1.4775534130167216,271778,136139,20.078,0.9222594056357779,0.675855577978674,1.4626325999060055
target_somo_somo_elst_corrected_signed_kcal_mol,500,10,1,1755,439,1.1318026799708605,128716,64608,15.934,0.8931351403106841,0.7902257926089398,1.5707929064000863
target_somo_somo_elst_corrected_signed_kcal_mol,500,10,2,1755,439,1.1360440789721906,128702,64601,16.022,0.9146522270674093,0.7303806824538764,1.4328112225967509
target_somo_somo_elst_corrected_signed_kcal_mol,500,10,3,1755,439,1.1328862969530746,128650,64575,16.136,0.8650886692282267,0.9150065271781243,1.9227726156734506
target_somo_somo_elst_corrected_signed_kcal_mol,500,10,4,1755,439,1.1335274659795687,128406,64453,16.082,0.9271511208146019,0.7405501263622687,1.3389844847000894
target_somo_somo_elst_corrected_signed_kcal_mol,500,10,5,1756,438,1.1282183149596676,128754,64627,15.858,0.8635112341016421,0.8340798899023908,1.9380267809114038
target_somo_somo_elst_corrected_signed_kcal_mol,750,1,1,1755,439,5.45741841790732,2631750,1316250,31.805333333333333,0.9545044676544759,0.5324677584439499,1.0249102747527097
target_somo_somo_elst_corrected_signed_kcal_mol,750,1,2,1755,439,5.386629331042059,2631750,1316250,31.948,0.9717722189444078,0.47878349449607843,0.8240076583544172
target_somo_somo_elst_corrected_signed_kcal_mol,750,1,3,1755,439,5.400803335011005,2631750,1316250,32.124,0.9608732448683466,0.5534643454060854,1.0354774161292515
target_somo_somo_elst_corrected_signed_kcal_mol,750,1,4,1755,439,5.430048553971574,2631750,1316250,31.964,0.9673034470728914,0.5026065271273464,0.8970467809632544
target_somo_somo_elst_corrected_signed_kcal_mol,750,1,5,1756,438,5.388263446977362,2633250,1317000,32.601333333333336,0.9649977482698555,0.5163377178383918,0.9814299623629243
target_somo_somo_elst_corrected_signed_kcal_mol,750,2,1,1755,439,3.4178050430491567,1139446,570098,26.448,0.9508399587913939,0.5506164056100301,1.065387484227056
target_somo_somo_elst_corrected_signed_kcal_mol,750,2,2,1755,439,3.426383030950092,1139504,570127,26.8,0.9694405566025386,0.49674011811562807,0.8573646987901601
target_somo_somo_elst_corrected_signed_kcal_mol,750,2,3,1755,439,3.480170516995713,1140242,570496,26.94,0.950672312298905,0.5959805985397003,1.1626502626156203
